carname,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,seats,city
VOLVO XC40,2015,40343,Electric,Individual,Manual,First Owner,38.22,1811,7,Surat
VOLVO XC40,2021,91211,Hybrid,Dealer,Manual,Second Owner,32.76,1854,5,Hyderabad
VOLVO XC40,2004,159974,Hybrid,Individual,Manual,Second Owner,14.49,925,5,Kolkata
VOLVO XC40,2001,184608,CNG,Dealer,Automatic,First Owner,20.96,1670,11,Bangalore
VOLVO XC40,2021,29086,Hybrid,Dealer,Automatic,Second Owner,18.12,1421,5,Hyderabad
VOLVO XC40,2021,50852,Electric,Individual,Automatic,First Owner,32.75,1217,11,Bangalore
VOLVO XC40,2005,62054,Electric,Individual,Manual,First Owner,31.07,1454,11,Delhi
VOLVO XC40,2002,59790,Diesel,Dealer,Automatic,Second Owner,28.89,1553,7,Surat
VOLVO XC40,2007,12860,Electric,Dealer,Automatic,Second Owner,18.95,1631,5,Jaipur
VOLVO XC40,2013,77888,CNG,Individual,Automatic,Second Owner,11.08,1172,7,Surat
VOLVO XC40,2015,55400,Hybrid,Dealer,Manual,First Owner,31.87,1495,7,Mumbai
VOLVO XC40,2001,80290,Electric,Individual,Automatic,First Owner,14.93,1375,7,Hyderabad
VOLVO XC40,2019,34823,Diesel,Individual,Manual,Second Owner,32.68,1787,11,Jaipur
VOLVO XC40,2017,192621,Hybrid,Dealer,Manual,Second Owner,25.07,1574,5,Jaipur
VOLVO XC40,2014,49925,Electric,Individual,Manual,First Owner,20.65,1318,5,Pune
VOLVO XC40,2003,47747,Diesel,Individual,Automatic,First Owner,25.49,1657,7,Jaipur
VOLVO XC40,2007,91399,Petrol,Individual,Automatic,First Owner,15.59,1580,7,Ahmedabad
VOLVO XC40,2014,199115,Petrol,Dealer,Manual,First Owner,19.83,1366,7,Jaipur
VOLVO XC40,2022,11130,Diesel,Individual,Automatic,First Owner,31.83,1261,5,Hyderabad
VOLVO XC40,2016,137758,CNG,Individual,Manual,Second Owner,16.32,1882,7,Delhi
VOLVO XC40,2009,107908,Petrol,Individual,Manual,First Owner,16.45,1850,7,Surat
VOLVO XC40,2015,189135,Electric,Individual,Manual,First Owner,15.02,1184,5,Pune
VOLVO XC40,2014,160888,Petrol,Individual,Automatic,Second Owner,11.68,1745,5,Kolkata
VOLVO XC40,2000,97287,Diesel,Dealer,Automatic,First Owner,28.52,1499,11,Kolkata
VOLVO XC40,2006,103787,Petrol,Individual,Automatic,First Owner,26.03,1076,11,Delhi
VOLVO XC40,2004,136020,Hybrid,Dealer,Automatic,First Owner,39.85,894,5,Jaipur
VOLVO XC60,2023,31315,Hybrid,Dealer,Manual,First Owner,19.75,1639,11,Surat
VOLVO XC60,2003,169099,Petrol,Individual,Automatic,First Owner,11.76,1071,5,Hyderabad
VOLVO XC60,2007,118018,Petrol,Dealer,Manual,Second Owner,30.2,1511,7,Kolkata
VOLVO XC60,2014,59871,CNG,Dealer,Automatic,First Owner,28.61,1361,7,Delhi
VOLVO XC60,2002,110881,CNG,Dealer,Automatic,Second Owner,27.88,1146,5,Bangalore
VOLVO XC60,2018,30888,CNG,Dealer,Manual,First Owner,21.36,1622,11,Chennai
VOLVO XC60,2016,90324,Petrol,Dealer,Automatic,First Owner,35.58,1742,5,Delhi
VOLVO XC60,2009,58473,Diesel,Individual,Automatic,Second Owner,39.97,902,7,Delhi
VOLVO XC60,2006,55163,Diesel,Dealer,Automatic,Second Owner,26.56,1458,5,Ahmedabad
VOLVO XC60,2003,172973,CNG,Dealer,Automatic,First Owner,38.37,971,5,Chennai
VOLVO XC60,2001,178548,CNG,Individual,Manual,Second Owner,30.75,809,7,Pune
VOLVO XC60,2016,183889,Hybrid,Individual,Automatic,First Owner,10.89,1538,5,Surat
VOLVO XC60,2006,9806,Hybrid,Individual,Automatic,First Owner,31.14,1536,11,Hyderabad
VOLVO XC60,2023,194706,Electric,Individual,Automatic,First Owner,20.39,1549,7,Kolkata
VOLVO XC60,2019,181269,Hybrid,Dealer,Automatic,First Owner,23.94,1252,7,Kolkata
VOLVO XC60,2013,160043,Hybrid,Dealer,Automatic,Second Owner,10.66,1323,5,Chennai
VOLVO XC60,2017,138478,Diesel,Individual,Automatic,Second Owner,13.2,1723,7,Ahmedabad
VOLVO XC60,2017,142789,CNG,Individual,Manual,Second Owner,23.93,884,11,Surat
VOLVO XC60,2005,144565,Petrol,Individual,Manual,Second Owner,29.14,1579,11,Mumbai
VOLVO XC60,2021,185527,Petrol,Individual,Automatic,First Owner,11.53,1336,7,Chennai
VOLVO XC60,2000,172543,CNG,Individual,Manual,Second Owner,26.89,1914,5,Mumbai
VOLVO XC60,2002,155688,Electric,Dealer,Manual,First Owner,24.25,1345,7,Pune
VOLVO XC60,2018,13985,CNG,Dealer,Automatic,Second Owner,17.83,1384,5,Surat
VOLVO XC60,2001,39637,CNG,Dealer,Manual,First Owner,34.21,1215,11,Surat
VOLVO XC60,2003,22255,Petrol,Individual,Manual,First Owner,15.19,1756,5,Chennai
VOLVO XC60,2016,150188,CNG,Dealer,Manual,Second Owner,27.38,1769,5,Chennai
VOLVO XC60,2008,39238,CNG,Dealer,Manual,Second Owner,27.49,1264,5,Jaipur
VOLVO XC60,2013,81262,Electric,Dealer,Automatic,First Owner,36.14,894,7,Kolkata
VOLVO XC60,2021,197771,Electric,Individual,Manual,First Owner,35.95,948,5,Mumbai
VOLVO XC60,2003,34906,Hybrid,Dealer,Manual,Second Owner,17.53,1618,5,Hyderabad
VOLVO XC60,2017,181507,CNG,Individual,Manual,First Owner,26.81,1541,7,Jaipur
VOLVO XC60,2011,165793,Diesel,Dealer,Manual,First Owner,25.64,1452,5,Bangalore
VOLVO XC60,2006,130022,Petrol,Individual,Manual,Second Owner,39.34,1150,11,Mumbai
VOLVO XC60,2006,103730,Petrol,Individual,Automatic,Second Owner,27.58,1092,7,Jaipur
VOLVO XC60,2009,115597,Petrol,Dealer,Manual,First Owner,20.37,1075,5,Jaipur
VOLVO XC60,2018,160516,CNG,Individual,Manual,First Owner,15.7,1658,7,Bangalore
VOLVO XC60,2003,53373,Diesel,Individual,Automatic,First Owner,23.53,1570,11,Bangalore
VOLVO XC60,2016,156869,Petrol,Individual,Manual,Second Owner,30.8,1260,11,Surat
VOLVO XC60,2012,123693,Diesel,Individual,Manual,Second Owner,23.02,1206,5,Ahmedabad
VOLVO XC60,2004,178280,Petrol,Individual,Manual,Second Owner,20.6,861,11,Mumbai
VOLVO XC60,2002,81002,CNG,Individual,Manual,Second Owner,16.9,1081,5,Hyderabad
VOLVO XC60,2005,138840,CNG,Individual,Manual,First Owner,26.95,1204,5,Bangalore
VOLVO XC60,2015,182528,Diesel,Dealer,Manual,First Owner,37.7,1031,7,Bangalore
VOLVO XC60,2007,163025,Electric,Individual,Manual,First Owner,23.42,1809,5,Bangalore
VOLVO XC60,2018,71062,CNG,Individual,Manual,Second Owner,24.35,1095,7,Bangalore
VOLVO XC60,2009,178036,Electric,Individual,Automatic,First Owner,39.24,1426,5,Pune
VOLVO XC60,2012,97467,Electric,Dealer,Manual,First Owner,39.6,902,11,Ahmedabad
VOLVO XC60,2003,97968,Petrol,Individual,Automatic,First Owner,36.79,1708,7,Pune
VOLVO XC60,2013,161420,Diesel,Dealer,Manual,First Owner,32.07,1093,11,Mumbai
VOLVO XC60,2015,172713,CNG,Individual,Automatic,First Owner,38.8,1453,5,Ahmedabad
VOLVO XC90,2016,111304,CNG,Dealer,Manual,Second Owner,30.14,1768,11,Surat
VOLVO XC90,2022,104223,Petrol,Dealer,Manual,Second Owner,13.44,963,11,Hyderabad
VOLVO XC90,2006,51665,Petrol,Individual,Automatic,Second Owner,39.24,1642,7,Ahmedabad
VOLVO XC90,2016,165867,Diesel,Dealer,Manual,Second Owner,33.95,1184,5,Bangalore
VOLVO XC90,2008,165004,Diesel,Individual,Automatic,First Owner,28.78,1483,7,Delhi
VOLVO XC90,2007,42078,Petrol,Dealer,Automatic,First Owner,30.77,1633,7,Delhi
VOLVO XC90,2017,89969,Petrol,Dealer,Automatic,First Owner,31.4,1839,7,Surat
VOLVO XC90,2010,162288,CNG,Individual,Manual,Second Owner,23.14,1716,5,Pune
VOLVO XC90,2015,73335,Hybrid,Individual,Automatic,Second Owner,19.68,1812,7,Hyderabad
VOLVO XC90,2007,140818,Electric,Dealer,Automatic,First Owner,20.96,1846,7,Bangalore
VOLVO XC90,2001,141455,CNG,Individual,Manual,First Owner,30.39,1771,5,Chennai
VOLVO XC90,2005,197326,Electric,Dealer,Manual,First Owner,11.99,1250,7,Bangalore
VOLVO XC90,2008,165052,Diesel,Individual,Manual,First Owner,23.72,1635,5,Hyderabad
VOLVO XC90,2014,199397,Diesel,Dealer,Manual,Second Owner,23.82,1234,7,Jaipur
VOLVO XC90,2003,65539,CNG,Individual,Automatic,First Owner,17.24,1082,11,Bangalore
VOLVO XC90,2020,108319,Electric,Dealer,Automatic,Second Owner,26.13,994,11,Delhi
VOLVO XC90,2009,66485,Hybrid,Individual,Manual,Second Owner,19.88,1213,5,Bangalore
VOLVO XC90,2006,32176,Diesel,Dealer,Automatic,Second Owner,29.87,1716,11,Jaipur
VOLVO XC90,2011,5444,Petrol,Dealer,Automatic,Second Owner,29.37,1056,5,Pune
VOLVO XC90,2023,174205,Electric,Dealer,Automatic,Second Owner,25.35,1339,5,Bangalore
VOLVO XC90,2017,74880,Petrol,Individual,Manual,Second Owner,22.36,1168,5,Ahmedabad
VOLVO XC90,2020,66561,Diesel,Individual,Manual,Second Owner,38.55,907,7,Ahmedabad
VOLVO XC90,2019,186308,Diesel,Individual,Manual,First Owner,10.25,1607,5,Mumbai
VOLVO XC90,2017,102870,Hybrid,Dealer,Automatic,Second Owner,35.74,1711,11,Jaipur
VOLVO XC90,2010,21224,Diesel,Dealer,Automatic,First Owner,31.39,1953,5,Pune
VOLVO XC90,2006,152389,Petrol,Individual,Manual,Second Owner,27.65,1888,5,Hyderabad
VOLVO XC90,2000,166565,Petrol,Dealer,Manual,First Owner,14.27,1017,7,Jaipur
VOLVO XC90,2021,60633,Hybrid,Individual,Manual,Second Owner,22.74,1607,5,Surat
VOLVO XC90,2022,16148,Diesel,Individual,Automatic,Second Owner,22.28,1450,7,Jaipur
VOLVO XC90,2007,40238,Hybrid,Dealer,Automatic,Second Owner,22.86,1950,7,Kolkata
VOLVO XC90,2007,199785,Diesel,Dealer,Automatic,First Owner,17.47,1097,5,Jaipur
VOLVO XC90,2020,156208,Petrol,Dealer,Manual,Second Owner,25.74,1766,7,Kolkata
VOLVO XC90,2014,165023,Diesel,Dealer,Manual,Second Owner,38.43,1884,5,Mumbai
VOLVO XC90,2016,70808,CNG,Individual,Manual,Second Owner,11.46,1749,5,Delhi
VOLVO XC90,2008,2528,Hybrid,Individual,Automatic,Second Owner,30.4,1789,7,Mumbai
VOLVO XC90,2000,179064,CNG,Dealer,Automatic,Second Owner,22.14,1181,5,Chennai
VOLVO XC90,2018,175850,Electric,Individual,Automatic,First Owner,20.55,1232,7,Pune
VOLVO XC90,2004,31777,Petrol,Individual,Manual,First Owner,23.99,1218,7,Jaipur
VOLVO XC90,2010,194768,Hybrid,Individual,Manual,Second Owner,30.83,1742,11,Ahmedabad
VOLVO XC90,2020,44320,Electric,Individual,Automatic,First Owner,36.29,1258,5,Kolkata
VOLVO XC90,2008,60894,Petrol,Dealer,Automatic,First Owner,27.97,1667,5,Bangalore
VOLVO XC90,2010,51714,Diesel,Individual,Manual,First Owner,27.74,1629,11,Kolkata
VOLVO XC90,2015,189334,Hybrid,Dealer,Manual,First Owner,27.75,1591,11,Hyderabad
VOLVO XC90,2000,11699,CNG,Individual,Manual,Second Owner,24.11,1729,7,Kolkata
VOLVO XC90,2012,82013,CNG,Individual,Automatic,Second Owner,26.09,1050,11,Jaipur
VOLVO XC90,2008,57509,Electric,Dealer,Automatic,First Owner,22.56,971,7,Bangalore
VOLVO XC90,2005,60278,Diesel,Individual,Manual,Second Owner,29.84,1896,7,Kolkata
VOLVO XC90,2005,145320,Petrol,Dealer,Automatic,Second Owner,36.65,1760,5,Mumbai
VOLVO XC90,2015,32866,Petrol,Dealer,Automatic,Second Owner,36.41,1013,11,Pune
VOLVO XC90,2012,128460,Hybrid,Individual,Manual,First Owner,27.24,1315,5,Ahmedabad
VOLVO S90,2006,55994,CNG,Dealer,Manual,First Owner,36.04,1633,7,Mumbai
VOLVO S90,2019,190120,Hybrid,Dealer,Automatic,Second Owner,39.41,1993,7,Ahmedabad
VOLVO S90,2002,191957,Petrol,Dealer,Automatic,First Owner,20.61,1343,11,Pune
VOLVO S90,2015,30094,Electric,Dealer,Automatic,Second Owner,22.63,929,7,Ahmedabad
VOLVO S90,2002,88047,Electric,Individual,Manual,First Owner,19.06,1027,7,Kolkata
VOLVO S90,2008,99167,Petrol,Individual,Manual,Second Owner,39.24,1262,7,Pune
VOLVO S90,2000,51016,Electric,Individual,Automatic,Second Owner,17.04,979,7,Mumbai
VOLVO S90,2016,184427,Petrol,Dealer,Automatic,Second Owner,30.06,1312,7,Kolkata
VOLVO S90,2011,186766,Electric,Dealer,Automatic,First Owner,20.8,1420,5,Chennai
VOLVO S90,2019,195309,Diesel,Individual,Automatic,First Owner,31.45,1094,5,Surat
VOLVO S90,2014,66591,Electric,Dealer,Automatic,First Owner,38.98,1067,11,Surat
VOLVO S90,2009,93190,Electric,Individual,Automatic,Second Owner,12.52,1699,7,Surat
VOLVO S90,2013,53247,Petrol,Dealer,Manual,First Owner,15.06,825,5,Pune
VOLVO S90,2016,100292,Hybrid,Dealer,Automatic,Second Owner,13.65,1819,7,Bangalore
VOLVO S90,2015,129163,Petrol,Dealer,Manual,First Owner,12.25,1912,11,Pune
VOLVO S90,2002,157013,Hybrid,Dealer,Manual,First Owner,26.98,1681,11,Pune
VOLVO S90,2014,174312,Hybrid,Dealer,Manual,Second Owner,29.07,1981,7,Pune
VOLVO S90,2009,112764,Hybrid,Individual,Automatic,Second Owner,32.48,827,5,Kolkata
VOLVO S90,2005,172256,Diesel,Individual,Manual,First Owner,32.7,800,7,Delhi
VOLVO S90,2012,123554,Electric,Individual,Manual,Second Owner,15.73,1861,7,Delhi
VOLVO S90,2023,173849,Diesel,Dealer,Manual,Second Owner,14.89,939,5,Hyderabad
VOLVO S90,2003,79369,CNG,Dealer,Automatic,First Owner,36.15,1367,7,Delhi
VOLVO S90,2011,143876,CNG,Individual,Automatic,Second Owner,32.33,1561,11,Mumbai
VOLVO S90,2003,134261,Hybrid,Dealer,Manual,Second Owner,35.95,1106,11,Chennai
VOLVO S90,2005,142684,Electric,Dealer,Automatic,First Owner,29.14,1635,5,Bangalore
VOLVO S90,2007,63852,Hybrid,Dealer,Automatic,Second Owner,32.84,1107,5,Chennai
VOLVO S90,2015,99789,CNG,Individual,Automatic,First Owner,14.91,838,5,Mumbai
VOLVO S90,2018,21609,Diesel,Dealer,Manual,First Owner,36.23,1739,7,Pune
VOLVO S90,2012,166529,Diesel,Dealer,Manual,Second Owner,18.25,801,11,Pune
VOLVO S90,2004,180938,Hybrid,Dealer,Automatic,First Owner,11.4,1066,11,Chennai
VOLVO S90,2009,63911,Hybrid,Individual,Automatic,First Owner,12.05,952,5,Bangalore
VOLVO S90,2022,154454,Electric,Dealer,Automatic,First Owner,39.66,1734,11,Kolkata
VOLVO S90,2001,187729,Diesel,Dealer,Manual,Second Owner,23.31,1591,5,Mumbai
VOLVO S90,2005,119566,Diesel,Individual,Manual,Second Owner,28.01,1742,11,Delhi
VOLVO S90,2012,130265,CNG,Dealer,Manual,Second Owner,16.46,921,7,Jaipur
VOLVO S90,2008,21624,CNG,Dealer,Manual,First Owner,39.26,1466,5,Kolkata
VOLVO S90,2019,151630,Diesel,Dealer,Automatic,First Owner,28.31,1877,11,Chennai
VOLVO S90,2004,17194,Electric,Individual,Manual,First Owner,34.07,1159,5,Surat
VOLVO S90,2016,117631,CNG,Individual,Manual,First Owner,28.0,800,5,Jaipur
VOLVO S90,2022,23156,Petrol,Individual,Manual,Second Owner,19.68,983,5,Chennai
VOLVO S90,2004,122407,Hybrid,Individual,Automatic,First Owner,17.17,1744,7,Bangalore
VOLVO S90,2018,79097,Petrol,Dealer,Automatic,First Owner,15.55,1374,7,Pune
VOLVO S90,2008,76467,CNG,Dealer,Manual,First Owner,26.1,1460,5,Kolkata
VOLVO S90,2005,24896,Petrol,Dealer,Automatic,Second Owner,19.42,1132,7,Pune
VOLVO S90,2009,118400,CNG,Individual,Automatic,Second Owner,11.73,1037,11,Surat
VOLVO S90,2002,8499,Electric,Dealer,Manual,Second Owner,23.91,1559,7,Kolkata
VOLVO S90,2009,118285,CNG,Dealer,Automatic,Second Owner,30.43,1261,5,Chennai
VOLVO S90,2011,167249,Petrol,Dealer,Manual,Second Owner,28.06,1941,7,Hyderabad
VOLVO S90,2019,142148,Electric,Individual,Manual,Second Owner,38.47,1773,11,Hyderabad
VOLVO S90,2020,16201,Diesel,Individual,Automatic,First Owner,30.79,1246,11,Chennai
LAND ROVER Range Rover,2003,28108,Hybrid,Individual,Manual,First Owner,15.18,930,5,Jaipur
LAND ROVER Range Rover,2002,138452,CNG,Individual,Automatic,Second Owner,11.4,1041,11,Jaipur
LAND ROVER Range Rover,2015,89084,Electric,Dealer,Automatic,First Owner,13.74,1815,7,Bangalore
LAND ROVER Range Rover,2022,99461,Petrol,Individual,Automatic,First Owner,19.9,1465,11,Pune
LAND ROVER Range Rover,2012,103724,Electric,Dealer,Manual,First Owner,21.52,1895,7,Delhi
LAND ROVER Range Rover,2017,42444,Petrol,Individual,Manual,Second Owner,37.66,1260,11,Ahmedabad
LAND ROVER Range Rover,2021,162260,Petrol,Dealer,Automatic,Second Owner,39.78,980,11,Surat
LAND ROVER Range Rover,2006,37620,Diesel,Dealer,Automatic,First Owner,25.25,1942,5,Kolkata
LAND ROVER Range Rover,2013,59786,Diesel,Dealer,Manual,First Owner,32.44,1389,11,Jaipur
LAND ROVER Range Rover,2004,113100,CNG,Dealer,Manual,Second Owner,36.23,1421,7,Hyderabad
LAND ROVER Range Rover,2011,1789,Hybrid,Dealer,Automatic,First Owner,30.31,1402,5,Mumbai
LAND ROVER Range Rover,2007,42404,Petrol,Dealer,Automatic,First Owner,37.2,1170,11,Bangalore
LAND ROVER Range Rover,2000,184515,Electric,Individual,Automatic,First Owner,12.46,1074,11,Kolkata
LAND ROVER Range Rover,2014,43991,Electric,Dealer,Automatic,Second Owner,20.83,1732,7,Ahmedabad
LAND ROVER Range Rover,2016,132662,Diesel,Dealer,Manual,Second Owner,18.66,1373,7,Mumbai
LAND ROVER Range Rover,2002,191766,Petrol,Dealer,Manual,First Owner,38.19,1239,7,Delhi
LAND ROVER Range Rover,2014,188715,Petrol,Dealer,Manual,Second Owner,34.26,1225,11,Chennai
LAND ROVER Range Rover,2021,169107,Diesel,Individual,Automatic,Second Owner,38.75,898,7,Surat
LAND ROVER Range Rover,2008,100085,Hybrid,Dealer,Manual,First Owner,21.31,1990,7,Hyderabad
LAND ROVER Range Rover,2005,150308,Petrol,Dealer,Automatic,Second Owner,24.85,1322,11,Bangalore
LAND ROVER Range Rover,2006,108436,Diesel,Individual,Manual,Second Owner,28.7,1489,11,Hyderabad
LAND ROVER Range Rover,2010,169021,Diesel,Dealer,Automatic,First Owner,20.2,1364,7,Hyderabad
LAND ROVER Range Rover,2002,59005,Hybrid,Dealer,Manual,First Owner,31.9,1872,7,Mumbai
LAND ROVER Range Rover,2006,80029,Diesel,Individual,Automatic,First Owner,25.11,1173,5,Ahmedabad
LAND ROVER Range Rover,2008,69253,Electric,Dealer,Manual,Second Owner,16.84,1166,7,Kolkata
LAND ROVER Range Rover,2014,78939,CNG,Individual,Automatic,Second Owner,24.57,1515,5,Kolkata
LAND ROVER Range Rover,2011,189491,CNG,Dealer,Manual,Second Owner,33.87,895,7,Surat
LAND ROVER Range Rover,2018,26166,Electric,Individual,Automatic,First Owner,14.5,954,7,Ahmedabad
LAND ROVER Range Rover,2019,177262,Diesel,Individual,Automatic,Second Owner,39.43,958,7,Delhi
LAND ROVER Range Rover,2009,150940,CNG,Individual,Automatic,First Owner,15.55,1642,7,Delhi
LAND ROVER Range Rover,2013,17152,CNG,Individual,Manual,First Owner,22.55,1259,11,Kolkata
LAND ROVER Range Rover,2023,36246,Hybrid,Dealer,Manual,First Owner,15.8,1989,11,Jaipur
LAND ROVER Range Rover,2022,172071,CNG,Individual,Automatic,First Owner,39.13,1051,7,Jaipur
LAND ROVER Range Rover,2019,37843,Hybrid,Dealer,Manual,First Owner,14.37,1450,7,Jaipur
LAND ROVER Range Rover,2005,132002,CNG,Individual,Automatic,First Owner,25.15,1213,7,Surat
LAND ROVER Range Rover,2000,14212,Electric,Individual,Automatic,Second Owner,13.38,1821,7,Bangalore
LAND ROVER Range Rover,2012,18238,Petrol,Dealer,Automatic,First Owner,28.27,1367,7,Pune
LAND ROVER Range Rover,2005,9624,Petrol,Individual,Manual,Second Owner,32.31,825,7,Jaipur
LAND ROVER Range Rover,2017,46658,Hybrid,Individual,Automatic,Second Owner,21.39,1134,11,Ahmedabad
LAND ROVER Range Rover,2023,89645,Electric,Individual,Manual,First Owner,14.6,1407,7,Jaipur
LAND ROVER Range Rover,2023,161546,CNG,Dealer,Automatic,First Owner,31.25,1903,7,Mumbai
LAND ROVER Range Rover,2011,168413,Diesel,Dealer,Automatic,First Owner,15.12,1431,11,Bangalore
LAND ROVER Range Rover,2018,167721,CNG,Dealer,Manual,First Owner,29.61,1903,7,Hyderabad
LAND ROVER Range Rover,2013,163816,Diesel,Dealer,Manual,First Owner,10.28,1870,7,Chennai
LAND ROVER Range Rover,2005,184973,Hybrid,Dealer,Manual,Second Owner,10.85,926,7,Ahmedabad
LAND ROVER Range Rover,2023,169511,Electric,Dealer,Automatic,Second Owner,30.08,1195,11,Jaipur
LAND ROVER Range Rover,2023,139983,Diesel,Individual,Automatic,First Owner,23.97,1767,5,Bangalore
LAND ROVER Range Rover,2008,144986,CNG,Dealer,Automatic,Second Owner,22.66,1220,11,Hyderabad
LAND ROVER Range Rover,2021,100206,CNG,Dealer,Manual,First Owner,24.36,1601,11,Kolkata
LAND ROVER Range Rover,2009,161919,CNG,Individual,Automatic,Second Owner,20.28,1151,5,Surat
LAND ROVER Discovery,2005,110265,Diesel,Individual,Automatic,Second Owner,37.73,1824,11,Pune
LAND ROVER Discovery,2019,20461,Petrol,Individual,Manual,First Owner,39.34,929,5,Delhi
LAND ROVER Discovery,2001,99329,CNG,Individual,Manual,First Owner,34.33,866,5,Ahmedabad
LAND ROVER Discovery,2019,25677,Diesel,Individual,Manual,Second Owner,22.98,1349,11,Surat
LAND ROVER Discovery,2021,150057,CNG,Individual,Manual,First Owner,10.53,1622,7,Chennai
LAND ROVER Discovery,2006,174365,Petrol,Dealer,Automatic,Second Owner,25.22,1110,7,Ahmedabad
LAND ROVER Discovery,2013,65884,Electric,Individual,Manual,First Owner,18.98,1857,7,Chennai
LAND ROVER Discovery,2020,32031,Petrol,Individual,Manual,First Owner,22.76,1875,7,Pune
LAND ROVER Discovery,2003,6492,Petrol,Dealer,Automatic,Second Owner,28.73,1043,11,Pune
LAND ROVER Discovery,2020,42962,Hybrid,Individual,Manual,First Owner,20.43,878,11,Surat
LAND ROVER Discovery,2020,148675,Hybrid,Dealer,Manual,First Owner,36.74,1689,11,Delhi
LAND ROVER Discovery,2004,37724,Hybrid,Individual,Manual,First Owner,15.99,1186,7,Pune
LAND ROVER Discovery,2010,19811,Hybrid,Individual,Manual,Second Owner,19.45,1379,11,Pune
LAND ROVER Discovery,2007,16048,Hybrid,Individual,Manual,Second Owner,14.34,1007,11,Hyderabad
LAND ROVER Discovery,2006,195460,Diesel,Dealer,Manual,Second Owner,13.19,1324,11,Ahmedabad
LAND ROVER Discovery,2006,58904,CNG,Dealer,Manual,First Owner,28.42,1290,11,Ahmedabad
LAND ROVER Discovery,2014,7778,Electric,Dealer,Automatic,First Owner,25.84,1102,7,Delhi
LAND ROVER Discovery,2004,142788,Petrol,Individual,Manual,First Owner,38.08,817,7,Jaipur
LAND ROVER Discovery,2023,7477,Electric,Individual,Manual,First Owner,21.94,1779,5,Kolkata
LAND ROVER Discovery,2008,50213,Hybrid,Dealer,Manual,First Owner,18.39,908,5,Hyderabad
LAND ROVER Discovery,2001,170973,Petrol,Individual,Manual,Second Owner,29.26,1798,7,Hyderabad
LAND ROVER Discovery,2023,164190,Diesel,Dealer,Manual,Second Owner,33.72,1958,7,Pune
LAND ROVER Discovery,2004,143094,Petrol,Individual,Manual,Second Owner,38.97,1080,7,Jaipur
LAND ROVER Discovery,2011,31911,Hybrid,Dealer,Automatic,Second Owner,27.37,1193,7,Bangalore
LAND ROVER Discovery,2011,188972,Electric,Dealer,Manual,Second Owner,17.96,1852,5,Chennai
LAND ROVER Discovery,2011,44918,Diesel,Individual,Automatic,First Owner,29.47,1118,5,Hyderabad
LAND ROVER Discovery,2016,186310,Petrol,Individual,Automatic,First Owner,38.79,1173,5,Chennai
LAND ROVER Discovery,2021,126375,CNG,Dealer,Automatic,Second Owner,19.54,1967,5,Chennai
LAND ROVER Discovery,2013,41722,Hybrid,Dealer,Manual,First Owner,25.84,1030,7,Ahmedabad
LAND ROVER Discovery,2006,49153,CNG,Dealer,Manual,First Owner,15.1,987,11,Mumbai
LAND ROVER Discovery,2017,138906,Diesel,Dealer,Manual,First Owner,37.94,1714,5,Mumbai
LAND ROVER Discovery,2016,94658,Hybrid,Dealer,Manual,First Owner,21.32,1147,7,Mumbai
LAND ROVER Discovery,2000,109625,Electric,Individual,Manual,First Owner,15.64,833,7,Mumbai
LAND ROVER Discovery,2017,140423,Diesel,Individual,Manual,First Owner,22.38,1637,11,Pune
LAND ROVER Discovery,2007,65713,CNG,Individual,Manual,Second Owner,23.26,1944,5,Kolkata
LAND ROVER Discovery,2019,30866,Petrol,Individual,Automatic,Second Owner,31.82,1361,7,Surat
LAND ROVER Discovery,2000,46862,Petrol,Dealer,Manual,First Owner,25.19,1020,5,Kolkata
LAND ROVER Discovery,2013,81268,Electric,Individual,Automatic,Second Owner,11.08,1153,7,Mumbai
LAND ROVER Discovery,2018,80987,CNG,Individual,Manual,First Owner,28.33,1558,5,Mumbai
LAND ROVER Discovery,2002,35946,Petrol,Dealer,Manual,First Owner,20.09,1848,11,Chennai
LAND ROVER Discovery,2018,128502,Hybrid,Dealer,Manual,Second Owner,38.54,1223,11,Bangalore
LAND ROVER Discovery,2003,85284,Petrol,Individual,Manual,Second Owner,29.28,1578,5,Surat
LAND ROVER Discovery,2008,119657,CNG,Dealer,Automatic,Second Owner,15.26,1819,5,Delhi
LAND ROVER Discovery,2010,9777,Diesel,Dealer,Manual,First Owner,27.46,1274,5,Jaipur
LAND ROVER Discovery,2016,195447,Hybrid,Dealer,Manual,First Owner,15.91,1184,5,Ahmedabad
LAND ROVER Discovery,2005,15967,Petrol,Dealer,Manual,Second Owner,11.61,1197,7,Pune
LAND ROVER Discovery,2007,17449,CNG,Dealer,Automatic,Second Owner,16.94,1748,5,Ahmedabad
LAND ROVER Discovery,2017,193263,Hybrid,Dealer,Manual,Second Owner,18.32,1594,7,Delhi
LAND ROVER Discovery,2006,130323,CNG,Dealer,Automatic,Second Owner,32.24,1962,7,Jaipur
LAND ROVER Discovery,2023,58341,Electric,Individual,Automatic,Second Owner,38.44,1521,7,Chennai
LAND ROVER Evoque,2022,1582,Electric,Dealer,Manual,Second Owner,20.92,1382,5,Bangalore
LAND ROVER Evoque,2002,22871,Electric,Individual,Manual,First Owner,29.26,1348,7,Pune
LAND ROVER Evoque,2008,63703,Diesel,Individual,Automatic,First Owner,16.23,1534,11,Pune
