carname,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,seats,city
SKODA Superb,2006,39986,Electric,Individual,Automatic,Second Owner,30.79,2.6,11,Ahmedabad
SKODA Superb,2020,58311,Petrol,Individual,Manual,Second Owner,20.13,1.0,5,Pune
SKODA Superb,2009,110917,Electric,Dealer,Automatic,Second Owner,22.71,2.2,5,Chennai
SKODA Superb,2000,129055,CNG,Dealer,Automatic,First Owner,23.43,1.4,5,Pune
SKODA Superb,2010,114784,Diesel,Individual,Automatic,Second Owner,35.6,1.2,7,Bangalore
SKODA Superb,2013,66159,Petrol,Dealer,Automatic,Second Owner,35.27,2.2,7,Jaipur
SKODA Superb,2008,22878,Petrol,Individual,Automatic,Second Owner,24.92,1.6,11,Delhi
SKODA Superb,2015,49076,CNG,Dealer,Automatic,First Owner,16.88,1.6,11,Pune
SKODA Superb,2001,52846,CNG,Dealer,Manual,Second Owner,27.61,2.2,7,Kolkata
SKODA Superb,2011,74881,CNG,Individual,Manual,Second Owner,13.5,1.8,7,Kolkata
SKODA Superb,2012,113878,Diesel,Dealer,Automatic,First Owner,38.89,1.4,11,Pune
SKODA Superb,2002,121202,CNG,Dealer,Automatic,First Owner,25.05,2.0,11,Jaipur
SKODA Superb,2023,49214,Hybrid,Individual,Manual,First Owner,32.16,2.4,7,Surat
SKODA Superb,2007,84477,Hybrid,Individual,Manual,Second Owner,30.88,1.2,11,Pune
SKODA Superb,2005,35055,Hybrid,Dealer,Manual,First Owner,21.65,2.6,5,Mumbai
SKODA Superb,2023,49043,CNG,Individual,Automatic,First Owner,18.36,1.0,11,Pune
SKODA Superb,2010,101728,Diesel,Individual,Manual,First Owner,18.72,1.8,11,Bangalore
SKODA Superb,2009,51540,Petrol,Individual,Manual,Second Owner,37.93,1.6,11,Ahmedabad
SKODA Superb,2021,126645,Petrol,Individual,Manual,Second Owner,18.37,1.8,5,Pune
SKODA Superb,2022,121191,Electric,Dealer,Automatic,Second Owner,28.98,2.2,5,Bangalore
SKODA Superb,2004,114042,CNG,Dealer,Manual,First Owner,30.79,2.2,5,Bangalore
SKODA Superb,2008,54627,Diesel,Dealer,Automatic,First Owner,34.91,2.0,7,Jaipur
SKODA Superb,2021,76595,CNG,Individual,Manual,Second Owner,38.48,1.2,7,Bangalore
SKODA Superb,2017,36284,Electric,Individual,Manual,Second Owner,27.48,2.4,7,Ahmedabad
SKODA Superb,2008,79138,Hybrid,Individual,Manual,First Owner,26.77,2.4,5,Hyderabad
SKODA Superb,2010,64652,Diesel,Dealer,Manual,First Owner,12.94,2.6,11,Kolkata
SKODA Superb,2017,106432,Hybrid,Dealer,Manual,Second Owner,16.82,1.2,7,Delhi
SKODA Superb,2013,77996,Electric,Individual,Manual,First Owner,18.69,1.4,5,Jaipur
SKODA Superb,2014,98783,CNG,Individual,Manual,Second Owner,25.9,2.0,5,Surat
SKODA Superb,2007,103627,CNG,Individual,Manual,Second Owner,34.94,2.0,5,Ahmedabad
SKODA Superb,2010,102486,Petrol,Individual,Automatic,First Owner,13.83,1.6,11,Pune
SKODA Superb,2005,103964,Hybrid,Individual,Manual,Second Owner,17.88,1.0,11,Jaipur
SKODA Superb,2012,99538,Hybrid,Dealer,Manual,Second Owner,30.83,2.4,7,Ahmedabad
SKODA Superb,2006,35366,Hybrid,Individual,Automatic,First Owner,19.71,1.8,11,Chennai
SKODA Superb,2018,84484,Electric,Dealer,Automatic,First Owner,37.38,2.0,11,Delhi
SKODA Superb,2021,74023,Electric,Dealer,Manual,Second Owner,12.48,2.2,5,Bangalore
SKODA Superb,2001,46526,CNG,Individual,Manual,First Owner,27.91,2.2,7,Mumbai
SKODA Superb,2012,89710,Petrol,Individual,Automatic,Second Owner,27.93,1.6,5,Hyderabad
SKODA Superb,2000,65177,Hybrid,Individual,Manual,First Owner,11.83,1.6,5,Kolkata
SKODA Superb,2020,71807,CNG,Dealer,Automatic,First Owner,32.95,1.8,5,Hyderabad
SKODA Superb,2016,31022,Electric,Individual,Automatic,First Owner,28.63,1.8,11,Hyderabad
SKODA Superb,2003,80254,Diesel,Dealer,Automatic,Second Owner,26.53,2.4,5,Ahmedabad
SKODA Superb,2015,27210,Petrol,Dealer,Automatic,First Owner,34.53,1.2,7,Chennai
SKODA Superb,2022,90184,Electric,Dealer,Automatic,Second Owner,10.51,2.4,5,Pune
SKODA Superb,2013,53470,CNG,Individual,Automatic,Second Owner,26.36,1.2,11,Jaipur
SKODA Superb,2000,99822,Petrol,Individual,Automatic,Second Owner,18.39,1.6,11,Bangalore
SKODA Superb,2014,30139,CNG,Individual,Automatic,Second Owner,17.98,1.8,5,Jaipur
SKODA Superb,2019,75645,CNG,Individual,Automatic,Second Owner,13.55,2.0,7,Jaipur
SKODA Superb,2013,65021,Electric,Dealer,Automatic,Second Owner,27.37,1.0,7,Hyderabad
SKODA Superb,2004,114843,Hybrid,Dealer,Automatic,First Owner,16.14,1.8,5,Ahmedabad
VOLVO XC40,2003,99308,Hybrid,Individual,Manual,Second Owner,33.5,2.2,11,Delhi
VOLVO XC40,2022,69922,Hybrid,Dealer,Manual,Second Owner,27.2,1.0,7,Chennai
VOLVO XC40,2009,28947,CNG,Dealer,Manual,Second Owner,15.18,1.6,5,Delhi
VOLVO XC40,2011,79148,Petrol,Dealer,Automatic,Second Owner,19.44,2.6,11,Ahmedabad
VOLVO XC40,2003,35764,Hybrid,Dealer,Automatic,First Owner,15.75,2.6,5,Delhi
VOLVO XC40,2002,77346,Diesel,Dealer,Manual,First Owner,21.3,2.4,7,Delhi
VOLVO XC40,2021,54499,CNG,Dealer,Manual,First Owner,34.48,2.6,7,Pune
VOLVO XC40,2022,118970,Hybrid,Dealer,Automatic,First Owner,31.13,1.8,11,Kolkata
VOLVO XC40,2022,88764,Petrol,Dealer,Manual,Second Owner,33.61,1.8,7,Bangalore
VOLVO XC40,2003,28961,Electric,Dealer,Manual,First Owner,13.77,1.4,7,Mumbai
VOLVO XC40,2007,113492,Petrol,Individual,Manual,Second Owner,14.2,1.4,11,Kolkata
VOLVO XC40,2010,79367,CNG,Individual,Automatic,Second Owner,20.37,1.6,7,Ahmedabad
VOLVO XC40,2015,41948,Diesel,Individual,Manual,Second Owner,24.82,2.4,5,Ahmedabad
VOLVO XC40,2006,110527,CNG,Individual,Automatic,First Owner,13.41,1.2,5,Chennai
VOLVO XC40,2015,64117,Petrol,Dealer,Manual,First Owner,24.97,2.2,11,Kolkata
VOLVO XC40,2014,29691,CNG,Dealer,Automatic,First Owner,29.16,2.0,11,Delhi
VOLVO XC40,2021,78788,Diesel,Individual,Manual,First Owner,15.01,1.4,11,Delhi
VOLVO XC40,2010,53593,Hybrid,Individual,Automatic,First Owner,35.57,1.8,11,Kolkata
VOLVO XC40,2019,49235,Hybrid,Individual,Automatic,Second Owner,11.76,1.0,5,Chennai
VOLVO XC40,2001,79946,Diesel,Individual,Manual,First Owner,30.35,2.6,5,Bangalore
VOLVO XC40,2022,74659,Hybrid,Individual,Automatic,First Owner,38.05,2.4,5,Hyderabad
VOLVO XC40,2011,86979,Electric,Dealer,Manual,First Owner,10.87,2.6,11,Mumbai
VOLVO XC40,2011,45855,Hybrid,Individual,Automatic,First Owner,39.83,1.0,7,Mumbai
VOLVO XC40,2001,59512,Diesel,Dealer,Manual,First Owner,33.35,1.8,11,Ahmedabad
VOLVO XC40,2015,32272,Electric,Individual,Manual,First Owner,38.22,1.0,7,Surat
VOLVO XC40,2021,48218,Hybrid,Dealer,Manual,Second Owner,32.76,2.4,5,Hyderabad
VOLVO XC40,2004,40602,Hybrid,Individual,Manual,Second Owner,14.49,2.0,5,Kolkata
VOLVO XC40,2001,68127,CNG,Dealer,Automatic,First Owner,20.96,2.2,11,Bangalore
VOLVO XC40,2021,22081,Hybrid,Dealer,Automatic,Second Owner,18.12,2.4,5,Hyderabad
VOLVO XC40,2021,45996,Electric,Individual,Automatic,First Owner,32.75,2.6,11,Bangalore
VOLVO XC40,2005,36744,Electric,Individual,Manual,First Owner,31.07,1.2,11,Delhi
VOLVO XC40,2002,55316,Diesel,Dealer,Automatic,Second Owner,28.89,2.0,7,Surat
VOLVO XC40,2007,23226,Electric,Dealer,Automatic,Second Owner,18.95,1.4,5,Jaipur
VOLVO XC40,2013,75288,CNG,Individual,Automatic,Second Owner,11.08,2.2,7,Surat
VOLVO XC40,2015,48114,Hybrid,Dealer,Manual,First Owner,31.87,1.6,7,Mumbai
VOLVO XC40,2001,72119,Electric,Individual,Automatic,First Owner,14.93,1.4,7,Hyderabad
VOLVO XC40,2019,116890,Diesel,Individual,Manual,Second Owner,32.68,2.4,11,Jaipur
VOLVO XC40,2017,65096,Hybrid,Dealer,Manual,Second Owner,25.07,2.0,5,Jaipur
VOLVO XC40,2014,81730,Electric,Individual,Manual,First Owner,20.65,1.2,5,Pune
VOLVO XC40,2003,116773,Diesel,Individual,Automatic,First Owner,25.49,2.2,7,Jaipur
VOLVO XC40,2007,70479,Petrol,Individual,Automatic,First Owner,15.59,2.6,7,Ahmedabad
VOLVO XC40,2014,68235,Petrol,Dealer,Manual,First Owner,19.83,2.0,7,Jaipur
VOLVO XC40,2022,103061,Diesel,Individual,Automatic,First Owner,31.83,1.8,5,Hyderabad
VOLVO XC40,2016,83020,CNG,Individual,Manual,Second Owner,16.32,1.8,7,Delhi
VOLVO XC40,2009,73490,Petrol,Individual,Manual,First Owner,16.45,1.4,7,Surat
VOLVO XC40,2015,32190,Electric,Individual,Manual,First Owner,15.02,1.0,5,Pune
VOLVO XC40,2014,121213,Petrol,Individual,Automatic,Second Owner,11.68,1.4,5,Kolkata
VOLVO XC40,2000,75544,Diesel,Dealer,Automatic,First Owner,28.52,2.2,11,Kolkata
VOLVO XC40,2006,83877,Petrol,Individual,Automatic,First Owner,26.03,2.4,11,Delhi
VOLVO XC40,2004,93633,Hybrid,Dealer,Automatic,First Owner,39.85,1.6,5,Jaipur
VOLVO XC60,2023,68056,Hybrid,Dealer,Manual,First Owner,19.75,1.0,11,Surat
VOLVO XC60,2003,106163,Petrol,Individual,Automatic,First Owner,11.76,2.4,5,Hyderabad
VOLVO XC60,2007,49613,Petrol,Dealer,Manual,Second Owner,30.2,2.6,7,Kolkata
VOLVO XC60,2014,67222,CNG,Dealer,Automatic,First Owner,28.61,2.2,7,Delhi
VOLVO XC60,2002,70998,CNG,Dealer,Automatic,Second Owner,27.88,1.4,5,Bangalore
VOLVO XC60,2018,42860,CNG,Dealer,Manual,First Owner,21.36,2.6,11,Chennai
VOLVO XC60,2016,91396,Petrol,Dealer,Automatic,First Owner,35.58,2.4,5,Delhi
VOLVO XC60,2009,77770,Diesel,Individual,Automatic,Second Owner,39.97,1.6,7,Delhi
VOLVO XC60,2006,65531,Diesel,Dealer,Automatic,Second Owner,26.56,1.8,5,Ahmedabad
VOLVO XC60,2003,61409,CNG,Dealer,Automatic,First Owner,38.37,1.0,5,Chennai
VOLVO XC60,2001,33629,CNG,Individual,Manual,Second Owner,30.75,1.4,7,Pune
VOLVO XC60,2016,77528,Hybrid,Individual,Automatic,First Owner,10.89,1.4,5,Surat
VOLVO XC60,2006,123097,Hybrid,Individual,Automatic,First Owner,31.14,2.4,11,Hyderabad
VOLVO XC60,2023,23270,Electric,Individual,Automatic,First Owner,20.39,2.4,7,Kolkata
VOLVO XC60,2019,114719,Hybrid,Dealer,Automatic,First Owner,23.94,1.0,7,Kolkata
VOLVO XC60,2013,100186,Hybrid,Dealer,Automatic,Second Owner,10.66,1.0,5,Chennai
VOLVO XC60,2017,24693,Diesel,Individual,Automatic,Second Owner,13.2,2.6,7,Ahmedabad
VOLVO XC60,2017,100260,CNG,Individual,Manual,Second Owner,23.93,2.4,11,Surat
VOLVO XC60,2005,28691,Petrol,Individual,Manual,Second Owner,29.14,1.0,11,Mumbai
VOLVO XC60,2021,73736,Petrol,Individual,Automatic,First Owner,11.53,2.2,7,Chennai
VOLVO XC60,2000,20717,CNG,Individual,Manual,Second Owner,26.89,1.0,5,Mumbai
VOLVO XC60,2002,97868,Electric,Dealer,Manual,First Owner,24.25,1.6,7,Pune
VOLVO XC60,2018,74033,CNG,Dealer,Automatic,Second Owner,17.83,2.6,5,Surat
VOLVO XC60,2001,103056,CNG,Dealer,Manual,First Owner,34.21,2.4,11,Surat
VOLVO XC60,2003,40052,Petrol,Individual,Manual,First Owner,15.19,1.4,5,Chennai
VOLVO XC60,2016,28377,CNG,Dealer,Manual,Second Owner,27.38,1.2,5,Chennai
VOLVO XC60,2008,103516,CNG,Dealer,Manual,Second Owner,27.49,1.8,5,Jaipur
VOLVO XC60,2013,122684,Electric,Dealer,Automatic,First Owner,36.14,1.2,7,Kolkata
VOLVO XC60,2021,119764,Electric,Individual,Manual,First Owner,35.95,1.4,5,Mumbai
VOLVO XC60,2003,118396,Hybrid,Dealer,Manual,Second Owner,17.53,1.0,5,Hyderabad
VOLVO XC60,2017,50894,CNG,Individual,Manual,First Owner,26.81,1.2,7,Jaipur
VOLVO XC60,2011,92810,Diesel,Dealer,Manual,First Owner,25.64,1.6,5,Bangalore
VOLVO XC60,2006,125693,Petrol,Individual,Manual,Second Owner,39.34,1.8,11,Mumbai
VOLVO XC60,2006,83725,Petrol,Individual,Automatic,Second Owner,27.58,1.2,7,Jaipur
VOLVO XC60,2009,65504,Petrol,Dealer,Manual,First Owner,20.37,2.6,5,Jaipur
VOLVO XC60,2018,80501,CNG,Individual,Manual,First Owner,15.7,1.6,7,Bangalore
VOLVO XC60,2003,125098,Diesel,Individual,Automatic,First Owner,23.53,1.6,11,Bangalore
VOLVO XC60,2016,85563,Petrol,Individual,Manual,Second Owner,30.8,1.4,11,Surat
VOLVO XC60,2012,39991,Diesel,Individual,Manual,Second Owner,23.02,2.6,5,Ahmedabad
VOLVO XC60,2004,72352,Petrol,Individual,Manual,Second Owner,20.6,1.8,11,Mumbai
VOLVO XC60,2002,116832,CNG,Individual,Manual,Second Owner,16.9,1.4,5,Hyderabad
VOLVO XC60,2005,74210,CNG,Individual,Manual,First Owner,26.95,2.0,5,Bangalore
VOLVO XC60,2015,66032,Diesel,Dealer,Manual,First Owner,37.7,1.0,7,Bangalore
VOLVO XC60,2007,35443,Electric,Individual,Manual,First Owner,23.42,1.4,5,Bangalore
VOLVO XC60,2018,52941,CNG,Individual,Manual,Second Owner,24.35,1.4,7,Bangalore
VOLVO XC60,2009,82162,Electric,Individual,Automatic,First Owner,39.24,2.0,5,Pune
VOLVO XC60,2012,58128,Electric,Dealer,Manual,First Owner,39.6,1.6,11,Ahmedabad
VOLVO XC60,2003,21620,Petrol,Individual,Automatic,First Owner,36.79,2.0,7,Pune
VOLVO XC60,2013,20723,Diesel,Dealer,Manual,First Owner,32.07,2.2,11,Mumbai
VOLVO XC60,2015,28815,CNG,Individual,Automatic,First Owner,38.8,1.8,5,Ahmedabad
VOLVO XC90,2016,91915,CNG,Dealer,Manual,Second Owner,30.14,2.6,11,Surat
VOLVO XC90,2022,29626,Petrol,Dealer,Manual,Second Owner,13.44,1.6,11,Hyderabad
VOLVO XC90,2006,86698,Petrol,Individual,Automatic,Second Owner,39.24,2.6,7,Ahmedabad
VOLVO XC90,2016,95430,Diesel,Dealer,Manual,Second Owner,33.95,1.8,5,Bangalore
VOLVO XC90,2008,24511,Diesel,Individual,Automatic,First Owner,28.78,1.6,7,Delhi
VOLVO XC90,2007,117186,Petrol,Dealer,Automatic,First Owner,30.77,1.6,7,Delhi
VOLVO XC90,2017,66926,Petrol,Dealer,Automatic,First Owner,31.4,2.6,7,Surat
VOLVO XC90,2010,46376,CNG,Individual,Manual,Second Owner,23.14,1.8,5,Pune
VOLVO XC90,2015,77991,Hybrid,Individual,Automatic,Second Owner,19.68,2.2,7,Hyderabad
VOLVO XC90,2007,38881,Electric,Dealer,Automatic,First Owner,20.96,2.2,7,Bangalore
VOLVO XC90,2001,32042,CNG,Individual,Manual,First Owner,30.39,1.6,5,Chennai
VOLVO XC90,2005,111328,Electric,Dealer,Manual,First Owner,11.99,2.4,7,Bangalore
VOLVO XC90,2008,78881,Diesel,Individual,Manual,First Owner,23.72,1.2,5,Hyderabad
VOLVO XC90,2014,31242,Diesel,Dealer,Manual,Second Owner,23.82,2.4,7,Jaipur
VOLVO XC90,2003,79423,CNG,Individual,Automatic,First Owner,17.24,1.8,11,Bangalore
VOLVO XC90,2020,82566,Electric,Dealer,Automatic,Second Owner,26.13,1.8,11,Delhi
VOLVO XC90,2009,78350,Hybrid,Individual,Manual,Second Owner,19.88,1.8,5,Bangalore
VOLVO XC90,2006,98516,Diesel,Dealer,Automatic,Second Owner,29.87,2.4,11,Jaipur
VOLVO XC90,2011,71763,Petrol,Dealer,Automatic,Second Owner,29.37,1.6,5,Pune
VOLVO XC90,2023,93149,Electric,Dealer,Automatic,Second Owner,25.35,2.4,5,Bangalore
VOLVO XC90,2017,100545,Petrol,Individual,Manual,Second Owner,22.36,2.2,5,Ahmedabad
VOLVO XC90,2020,91372,Diesel,Individual,Manual,Second Owner,38.55,1.8,7,Ahmedabad
VOLVO XC90,2019,45523,Diesel,Individual,Manual,First Owner,10.25,1.6,5,Mumbai
VOLVO XC90,2017,61638,Hybrid,Dealer,Automatic,Second Owner,35.74,2.6,11,Jaipur
VOLVO XC90,2010,96446,Diesel,Dealer,Automatic,First Owner,31.39,2.2,5,Pune
VOLVO XC90,2006,45638,Petrol,Individual,Manual,Second Owner,27.65,1.2,5,Hyderabad
VOLVO XC90,2000,27094,Petrol,Dealer,Manual,First Owner,14.27,2.4,7,Jaipur
VOLVO XC90,2021,89110,Hybrid,Individual,Manual,Second Owner,22.74,2.4,5,Surat
VOLVO XC90,2022,86497,Diesel,Individual,Automatic,Second Owner,22.28,2.0,7,Jaipur
VOLVO XC90,2007,54394,Hybrid,Dealer,Automatic,Second Owner,22.86,2.4,7,Kolkata
VOLVO XC90,2007,40139,Diesel,Dealer,Automatic,First Owner,17.47,1.8,5,Jaipur
VOLVO XC90,2020,21328,Petrol,Dealer,Manual,Second Owner,25.74,1.8,7,Kolkata
VOLVO XC90,2014,127053,Diesel,Dealer,Manual,Second Owner,38.43,2.4,5,Mumbai
VOLVO XC90,2016,82418,CNG,Individual,Manual,Second Owner,11.46,1.2,5,Delhi
VOLVO XC90,2008,50183,Hybrid,Individual,Automatic,Second Owner,30.4,2.6,7,Mumbai
VOLVO XC90,2000,96905,CNG,Dealer,Automatic,Second Owner,22.14,2.2,5,Chennai
VOLVO XC90,2018,100669,Electric,Individual,Automatic,First Owner,20.55,1.2,7,Pune
VOLVO XC90,2004,108576,Petrol,Individual,Manual,First Owner,23.99,2.4,7,Jaipur
VOLVO XC90,2010,127260,Hybrid,Individual,Manual,Second Owner,30.83,2.2,11,Ahmedabad
VOLVO XC90,2020,110076,Electric,Individual,Automatic,First Owner,36.29,1.6,5,Kolkata
VOLVO XC90,2008,99171,Petrol,Dealer,Automatic,First Owner,27.97,1.2,5,Bangalore
VOLVO XC90,2010,23643,Diesel,Individual,Manual,First Owner,27.74,1.4,11,Kolkata
VOLVO XC90,2015,90539,Hybrid,Dealer,Manual,First Owner,27.75,1.0,11,Hyderabad
VOLVO XC90,2000,116251,CNG,Individual,Manual,Second Owner,24.11,1.8,7,Kolkata
VOLVO XC90,2012,99458,CNG,Individual,Automatic,Second Owner,26.09,2.2,11,Jaipur
VOLVO XC90,2008,21017,Electric,Dealer,Automatic,First Owner,22.56,1.6,7,Bangalore
VOLVO XC90,2005,31762,Diesel,Individual,Manual,Second Owner,29.84,1.0,7,Kolkata
VOLVO XC90,2005,39492,Petrol,Dealer,Automatic,Second Owner,36.65,2.6,5,Mumbai
VOLVO XC90,2015,63212,Petrol,Dealer,Automatic,Second Owner,36.41,1.6,11,Pune
VOLVO XC90,2012,71134,Hybrid,Individual,Manual,First Owner,27.24,1.0,5,Ahmedabad
VOLVO S90,2006,49378,CNG,Dealer,Manual,First Owner,36.04,1.2,7,Mumbai
VOLVO S90,2019,25917,Hybrid,Dealer,Automatic,Second Owner,39.41,1.4,7,Ahmedabad
VOLVO S90,2002,121310,Petrol,Dealer,Automatic,First Owner,20.61,2.2,11,Pune
VOLVO S90,2015,99260,Electric,Dealer,Automatic,Second Owner,22.63,1.0,7,Ahmedabad
VOLVO S90,2002,52336,Electric,Individual,Manual,First Owner,19.06,2.0,7,Kolkata
VOLVO S90,2008,78581,Petrol,Individual,Manual,Second Owner,39.24,2.4,7,Pune
VOLVO S90,2000,65950,Electric,Individual,Automatic,Second Owner,17.04,1.8,7,Mumbai
VOLVO S90,2016,47427,Petrol,Dealer,Automatic,Second Owner,30.06,1.6,7,Kolkata
VOLVO S90,2011,82995,Electric,Dealer,Automatic,First Owner,20.8,1.6,5,Chennai
VOLVO S90,2019,129735,Diesel,Individual,Automatic,First Owner,31.45,1.2,5,Surat
VOLVO S90,2014,20760,Electric,Dealer,Automatic,First Owner,38.98,1.6,11,Surat
VOLVO S90,2009,85933,Electric,Individual,Automatic,Second Owner,12.52,1.0,7,Surat
VOLVO S90,2013,77049,Petrol,Dealer,Manual,First Owner,15.06,2.4,5,Pune
VOLVO S90,2016,111699,Hybrid,Dealer,Automatic,Second Owner,13.65,1.4,7,Bangalore
VOLVO S90,2015,82698,Petrol,Dealer,Manual,First Owner,12.25,1.6,11,Pune
VOLVO S90,2002,35003,Hybrid,Dealer,Manual,First Owner,26.98,1.8,11,Pune
VOLVO S90,2014,114126,Hybrid,Dealer,Manual,Second Owner,29.07,1.0,7,Pune
VOLVO S90,2009,62130,Hybrid,Individual,Automatic,Second Owner,32.48,1.8,5,Kolkata
VOLVO S90,2005,55132,Diesel,Individual,Manual,First Owner,32.7,1.8,7,Delhi
VOLVO S90,2012,123436,Electric,Individual,Manual,Second Owner,15.73,1.6,7,Delhi
VOLVO S90,2023,114440,Diesel,Dealer,Manual,Second Owner,14.89,1.6,5,Hyderabad
VOLVO S90,2003,42097,CNG,Dealer,Automatic,First Owner,36.15,1.8,7,Delhi
VOLVO S90,2011,50747,CNG,Individual,Automatic,Second Owner,32.33,2.0,11,Mumbai
VOLVO S90,2003,100633,Hybrid,Dealer,Manual,Second Owner,35.95,1.6,11,Chennai
VOLVO S90,2005,67692,Electric,Dealer,Automatic,First Owner,29.14,2.6,5,Bangalore
VOLVO S90,2007,22703,Hybrid,Dealer,Automatic,Second Owner,32.84,1.6,5,Chennai
VOLVO S90,2015,38057,CNG,Individual,Automatic,First Owner,14.91,1.0,5,Mumbai
VOLVO S90,2018,75590,Diesel,Dealer,Manual,First Owner,36.23,1.2,7,Pune
VOLVO S90,2012,99061,Diesel,Dealer,Manual,Second Owner,18.25,1.8,11,Pune
VOLVO S90,2004,87944,Hybrid,Dealer,Automatic,First Owner,11.4,2.6,11,Chennai
VOLVO S90,2009,83815,Hybrid,Individual,Automatic,First Owner,12.05,2.6,5,Bangalore
VOLVO S90,2022,60200,Electric,Dealer,Automatic,First Owner,39.66,2.0,11,Kolkata
VOLVO S90,2001,72585,Diesel,Dealer,Manual,Second Owner,23.31,2.6,5,Mumbai
VOLVO S90,2005,107505,Diesel,Individual,Manual,Second Owner,28.01,2.4,11,Delhi
VOLVO S90,2012,24180,CNG,Dealer,Manual,Second Owner,16.46,2.6,7,Jaipur
VOLVO S90,2008,25008,CNG,Dealer,Manual,First Owner,39.26,1.6,5,Kolkata
VOLVO S90,2019,71408,Diesel,Dealer,Automatic,First Owner,28.31,2.4,11,Chennai
VOLVO S90,2004,31990,Electric,Individual,Manual,First Owner,34.07,1.2,5,Surat
VOLVO S90,2016,34719,CNG,Individual,Manual,First Owner,28.0,1.8,5,Jaipur
VOLVO S90,2022,122036,Petrol,Individual,Manual,Second Owner,19.68,1.0,5,Chennai
VOLVO S90,2004,94117,Hybrid,Individual,Automatic,First Owner,17.17,1.4,7,Bangalore
VOLVO S90,2018,69947,Petrol,Dealer,Automatic,First Owner,15.55,2.0,7,Pune
VOLVO S90,2008,125481,CNG,Dealer,Manual,First Owner,26.1,1.8,5,Kolkata
VOLVO S90,2005,97257,Petrol,Dealer,Automatic,Second Owner,19.42,1.8,7,Pune
VOLVO S90,2009,111387,CNG,Individual,Automatic,Second Owner,11.73,1.0,11,Surat
VOLVO S90,2002,128399,Electric,Dealer,Manual,Second Owner,23.91,1.0,7,Kolkata
VOLVO S90,2009,56640,CNG,Dealer,Automatic,Second Owner,30.43,1.4,5,Chennai
VOLVO S90,2011,67006,Petrol,Dealer,Manual,Second Owner,28.06,1.8,7,Hyderabad
VOLVO S90,2019,107259,Electric,Individual,Manual,Second Owner,38.47,2.6,11,Hyderabad
VOLVO S90,2020,64232,Diesel,Individual,Automatic,First Owner,30.79,1.2,11,Chennai
LAND ROVER Range Rover,2003,22359,Hybrid,Individual,Manual,First Owner,15.18,1.6,5,Jaipur
LAND ROVER Range Rover,2002,64976,CNG,Individual,Automatic,Second Owner,11.4,1.0,11,Jaipur
LAND ROVER Range Rover,2015,63469,Electric,Dealer,Automatic,First Owner,13.74,2.4,7,Bangalore
LAND ROVER Range Rover,2022,98148,Petrol,Individual,Automatic,First Owner,19.9,1.4,11,Pune
LAND ROVER Range Rover,2012,25431,Electric,Dealer,Manual,First Owner,21.52,2.6,7,Delhi
LAND ROVER Range Rover,2017,50440,Petrol,Individual,Manual,Second Owner,37.66,2.2,11,Ahmedabad
LAND ROVER Range Rover,2021,106154,Petrol,Dealer,Automatic,Second Owner,39.78,2.6,11,Surat
LAND ROVER Range Rover,2006,24985,Diesel,Dealer,Automatic,First Owner,25.25,2.2,5,Kolkata
LAND ROVER Range Rover,2013,44323,Diesel,Dealer,Manual,First Owner,32.44,1.8,11,Jaipur
LAND ROVER Range Rover,2004,122748,CNG,Dealer,Manual,Second Owner,36.23,2.2,7,Hyderabad
LAND ROVER Range Rover,2011,115065,Hybrid,Dealer,Automatic,First Owner,30.31,2.4,5,Mumbai
LAND ROVER Range Rover,2007,39108,Petrol,Dealer,Automatic,First Owner,37.2,2.4,11,Bangalore
LAND ROVER Range Rover,2000,37543,Electric,Individual,Automatic,First Owner,12.46,1.8,11,Kolkata
LAND ROVER Range Rover,2014,62731,Electric,Dealer,Automatic,Second Owner,20.83,1.4,7,Ahmedabad
LAND ROVER Range Rover,2016,85232,Diesel,Dealer,Manual,Second Owner,18.66,1.2,7,Mumbai
LAND ROVER Range Rover,2002,66813,Petrol,Dealer,Manual,First Owner,38.19,2.2,7,Delhi
LAND ROVER Range Rover,2014,67144,Petrol,Dealer,Manual,Second Owner,34.26,2.0,11,Chennai
LAND ROVER Range Rover,2021,71584,Diesel,Individual,Automatic,Second Owner,38.75,2.0,7,Surat
LAND ROVER Range Rover,2008,35163,Hybrid,Dealer,Manual,First Owner,21.31,1.2,7,Hyderabad
LAND ROVER Range Rover,2005,52186,Petrol,Dealer,Automatic,Second Owner,24.85,1.0,11,Bangalore
LAND ROVER Range Rover,2006,124339,Diesel,Individual,Manual,Second Owner,28.7,2.2,11,Hyderabad
LAND ROVER Range Rover,2010,94505,Diesel,Dealer,Automatic,First Owner,20.2,2.6,7,Hyderabad
LAND ROVER Range Rover,2002,83059,Hybrid,Dealer,Manual,First Owner,31.9,2.2,7,Mumbai
LAND ROVER Range Rover,2006,62847,Diesel,Individual,Automatic,First Owner,25.11,2.6,5,Ahmedabad
LAND ROVER Range Rover,2008,23603,Electric,Dealer,Manual,Second Owner,16.84,2.2,7,Kolkata
LAND ROVER Range Rover,2014,32435,CNG,Individual,Automatic,Second Owner,24.57,2.4,5,Kolkata
LAND ROVER Range Rover,2011,71818,CNG,Dealer,Manual,Second Owner,33.87,2.6,7,Surat
LAND ROVER Range Rover,2018,40781,Electric,Individual,Automatic,First Owner,14.5,2.6,7,Ahmedabad
